rating,recipe_id,user_id,user_id_index,recipe_id_index
2,B004FELBH8,AK0CENM3LUM28,639.0,143.0
4,B000FPKZTQ,AK0CENM3LUM28,639.0,5105.0
5,B000EBKS9S,AK0CENM3LUM28,639.0,3247.0
5,7310172001,AK0CENM3LUM28,639.0,502.0
2,B004FEJ968,AK0CENM3LUM28,639.0,184.0
2,B004U49QU2,AK0CENM3LUM28,639.0,75.0
2,B004U43ZO0,AK0CENM3LUM28,639.0,129.0
5,B001M074NI,AK0CENM3LUM28,639.0,3064.0
5,7310172101,AK0CENM3LUM28,639.0,539.0
3,B0009YF43U,AK0CENM3LUM28,639.0,3060.0
5,B001M19IJK,AK0CENM3LUM28,639.0,3310.0
5,B0002DGRZC,AK0CENM3LUM28,639.0,565.0
5,B0002DGRRA,AK0CENM3LUM28,639.0,540.0
4,B000EMM9YO,AK0CENM3LUM28,639.0,1347.0
5,B001B4VOQI,AK0CENM3LUM28,639.0,551.0
5,B000I2OOPW,AK0CENM3LUM28,639.0,3520.0
5,B0002DGRQ6,AK0CENM3LUM28,639.0,552.0
4,B0002ARRCC,AK0CENM3LUM28,639.0,9553.0
5,B001E4S88W,AK0CENM3LUM28,639.0,4464.0
5,B0002DGRSY,AK0CENM3LUM28,639.0,559.0
5,B001EQ596O,A1G6SB0FDFG9TB,1190.0,790.0
5,B000AYFATW,A1G6SB0FDFG9TB,1190.0,561.0
5,B000AYFCEU,A1G6SB0FDFG9TB,1190.0,622.0
5,B002HFWNKG,A1G6SB0FDFG9TB,1190.0,941.0
5,B001M050CU,A1G6SB0FDFG9TB,1190.0,799.0
5,B000AYFCF4,A1G6SB0FDFG9TB,1190.0,641.0
5,B0014JUPTW,A1G6SB0FDFG9TB,1190.0,568.0
5,B000HZEK1I,A1G6SB0FDFG9TB,1190.0,618.0
5,B000EMU2BG,A1G6SB0FDFG9TB,1190.0,856.0
5,B001EQ4H7G,A1G6SB0FDFG9TB,1190.0,780.0
5,B000AY9UBQ,A1G6SB0FDFG9TB,1190.0,576.0
5,B00099XNZ6,A1G6SB0FDFG9TB,1190.0,882.0
5,B000AYDH88,A1G6SB0FDFG9TB,1190.0,572.0
5,B002HFWMOI,A1G6SB0FDFG9TB,1190.0,821.0
5,B001M050CA,A1G6SB0FDFG9TB,1190.0,866.0
5,B002HFWNAQ,A1G6SB0FDFG9TB,1190.0,876.0
5,B0018AD7QK,A1G6SB0FDFG9TB,1190.0,595.0
5,B001AMLQNW,A1G6SB0FDFG9TB,1190.0,585.0
5,B000AYGXKC,A1G6SB0FDFG9TB,1190.0,594.0
5,B000EMPNCE,A1G6SB0FDFG9TB,1190.0,883.0
5,B000EHNCZ4,A1G6SB0FDFG9TB,1190.0,2496.0
5,B001EQ55ZO,AWPODHOB4GFWL,723.0,138.0
2,B004MO6NI8,AWPODHOB4GFWL,723.0,113.0
4,B001LG940E,AWPODHOB4GFWL,723.0,56.0
3,B001AHJ2D8,AWPODHOB4GFWL,723.0,135.0
3,B000YSRK7E,AWPODHOB4GFWL,723.0,123.0
5,B0014WYXYW,AWPODHOB4GFWL,723.0,887.0
2,B005VOONKI,AWPODHOB4GFWL,723.0,14.0
4,B0090X8IPM,AWPODHOB4GFWL,723.0,21.0
2,B005VOOM4A,AWPODHOB4GFWL,723.0,19.0
4,B003GTR8IO,AWPODHOB4GFWL,723.0,26.0
2,B005VOONLW,AWPODHOB4GFWL,723.0,5.0
3,B001AHL6CI,AWPODHOB4GFWL,723.0,131.0
2,B005VOOKS8,AWPODHOB4GFWL,723.0,18.0
3,B001AHFVHO,AWPODHOB4GFWL,723.0,130.0
3,B000197ZQM,AWPODHOB4GFWL,723.0,8630.0
3,B001AHJ2FQ,AWPODHOB4GFWL,723.0,128.0
3,B005Q8IXXM,AWPODHOB4GFWL,723.0,554.0
2,B005VOONI0,AWPODHOB4GFWL,723.0,17.0
2,B005VOOM5E,AWPODHOB4GFWL,723.0,8.0
2,B005VOOLXM,AWPODHOB4GFWL,723.0,11.0
2,B005VOONGM,AWPODHOB4GFWL,723.0,6.0
2,B005VOOL00,AWPODHOB4GFWL,723.0,13.0
3,B00248EE4O,AWPODHOB4GFWL,723.0,132.0
3,B000YSTIL0,AWPODHOB4GFWL,723.0,133.0
5,B007JT7ARQ,AWPODHOB4GFWL,723.0,315.0
5,B00412W76S,A6ZY59M7WOAS0,942.0,39.0
5,B00020HHRW,A6ZY59M7WOAS0,942.0,28.0
5,B0014B0HWK,A6ZY59M7WOAS0,942.0,27.0
5,B000FVDWU4,A6ZY59M7WOAS0,942.0,20.0
5,B0016B7Z32,A6ZY59M7WOAS0,942.0,42.0
5,B0009VO58S,A6ZY59M7WOAS0,942.0,37.0
5,B00073IVAQ,A6ZY59M7WOAS0,942.0,40.0
5,B00020HHAO,A6ZY59M7WOAS0,942.0,45.0
5,B00020HHM2,A6ZY59M7WOAS0,942.0,22.0
5,B00142BX68,A6ZY59M7WOAS0,942.0,43.0
5,B000VJYTZM,A6ZY59M7WOAS0,942.0,25.0
5,B00188S3PM,A6ZY59M7WOAS0,942.0,41.0
5,B0006I5M2M,A6ZY59M7WOAS0,942.0,38.0
5,B001GCTTRQ,A6ZY59M7WOAS0,942.0,33.0
5,B00020HHHC,A6ZY59M7WOAS0,942.0,30.0
5,B007RLRCLK,A6ZY59M7WOAS0,942.0,35.0
5,B00014DXCC,A6ZY59M7WOAS0,942.0,32.0
5,B00020HHK4,A6ZY59M7WOAS0,942.0,44.0
5,B00073JVFU,A6ZY59M7WOAS0,942.0,24.0
5,B00020HHGS,A6ZY59M7WOAS0,942.0,29.0
5,B0014AUJII,A6ZY59M7WOAS0,942.0,31.0
5,B00020HHE0,A6ZY59M7WOAS0,942.0,36.0
5,B0014ATRV8,A6ZY59M7WOAS0,942.0,46.0
4,B004ZIER34,A2XSY4L7GDHV4W,1126.0,55.0
4,B002IEZJMA,A2XSY4L7GDHV4W,1126.0,0.0
3,B006BXUZVO,A2XSY4L7GDHV4W,1126.0,217.0
5,B004E4CCSQ,A2XSY4L7GDHV4W,1126.0,51.0
4,B004T3QMD8,A2XSY4L7GDHV4W,1126.0,146.0
5,B0051COPH6,A2XSY4L7GDHV4W,1126.0,47.0
5,B007JT7AEY,A2XSY4L7GDHV4W,1126.0,321.0
4,B005HG9ESG,A2XSY4L7GDHV4W,1126.0,7.0
5,B0024KGQJI,A2XSY4L7GDHV4W,1126.0,3031.0
3,B005BPVA08,A2XSY4L7GDHV4W,1126.0,520.0
4,B005A1LJ04,A2XSY4L7GDHV4W,1126.0,68.0
4,B005A1LINC,A2XSY4L7GDHV4W,1126.0,112.0
5,B000G18NR0,A2XSY4L7GDHV4W,1126.0,2418.0
4,B007RTR8UM,A2XSY4L7GDHV4W,1126.0,255.0
3,B002IEVJRY,A2XSY4L7GDHV4W,1126.0,3.0
2,B000LKTFHI,A2XSY4L7GDHV4W,1126.0,7716.0
5,B005A1LGIY,A2XSY4L7GDHV4W,1126.0,121.0
5,B004E4HUMY,A2XSY4L7GDHV4W,1126.0,66.0
4,B005HG9ERW,A2XSY4L7GDHV4W,1126.0,9.0
4,B005HG9ET0,A2XSY4L7GDHV4W,1126.0,10.0
4,B000G176DW,A2XSY4L7GDHV4W,1126.0,5223.0
5,B004JGQ15E,A2XSY4L7GDHV4W,1126.0,69.0
3,B004ZIER34,A19SDJ2TSSL8HI,205.0,55.0
4,B000FZRYPO,A19SDJ2TSSL8HI,205.0,4736.0
4,B00434J154,A19SDJ2TSSL8HI,205.0,5948.0
5,B000UPALKO,A19SDJ2TSSL8HI,205.0,1521.0
3,B000EDBQ4M,A19SDJ2TSSL8HI,205.0,5107.0
4,B007RTR8AC,A19SDJ2TSSL8HI,205.0,325.0
1,B003ZTCINA,A19SDJ2TSSL8HI,205.0,8763.0
3,B004YV80OE,A19SDJ2TSSL8HI,205.0,52.0
4,B000U8Z4VW,A19SDJ2TSSL8HI,205.0,1851.0
2,B000LKXFBK,A19SDJ2TSSL8HI,205.0,3690.0
4,B0054TWQMM,A19SDJ2TSSL8HI,205.0,376.0
5,B007RTR89S,A19SDJ2TSSL8HI,205.0,374.0
4,B000U96JEC,A19SDJ2TSSL8HI,205.0,3133.0
5,B000E1HVCK,A19SDJ2TSSL8HI,205.0,6387.0
5,B0012ONFRS,A19SDJ2TSSL8HI,205.0,4038.0
5,B000AYFATW,A19SDJ2TSSL8HI,205.0,561.0
5,B000GW257S,A19SDJ2TSSL8HI,205.0,2690.0
4,B000TOB8QW,A19SDJ2TSSL8HI,205.0,5327.0
4,B000FL521G,A19SDJ2TSSL8HI,205.0,4873.0
4,B00024DB6Y,A19SDJ2TSSL8HI,205.0,3076.0
1,B001E5E2AE,A19SDJ2TSSL8HI,205.0,2052.0
5,B000AYFCF4,A19SDJ2TSSL8HI,205.0,641.0
5,B000IZ0OC6,A19SDJ2TSSL8HI,205.0,6983.0
5,B005GYJUHE,A19SDJ2TSSL8HI,205.0,5298.0
4,B004E4ADKU,A19SDJ2TSSL8HI,205.0,3108.0
5,B0014JUPTW,A19SDJ2TSSL8HI,205.0,568.0
5,B000E433FG,A19SDJ2TSSL8HI,205.0,9313.0
5,B000HZEK1I,A19SDJ2TSSL8HI,205.0,618.0
2,B005A1LJ04,A19SDJ2TSSL8HI,205.0,68.0
5,B000H27NEM,A19SDJ2TSSL8HI,205.0,7877.0
5,B000H5DADW,A19SDJ2TSSL8HI,205.0,620.0
5,B00099XMRU,A19SDJ2TSSL8HI,205.0,5369.0
5,B000AY9UBQ,A19SDJ2TSSL8HI,205.0,576.0
4,B00024DB5K,A19SDJ2TSSL8HI,205.0,2720.0
5,B000AYDH88,A19SDJ2TSSL8HI,205.0,572.0
4,B001EQ4IJS,A19SDJ2TSSL8HI,205.0,2450.0
3,B005GYJUGK,A19SDJ2TSSL8HI,205.0,5014.0
5,B005A1LGIY,A19SDJ2TSSL8HI,205.0,121.0
4,B0017KWNZC,A19SDJ2TSSL8HI,205.0,6086.0
4,B003G1ZRTY,A19SDJ2TSSL8HI,205.0,1182.0
5,B0018AD7QK,A19SDJ2TSSL8HI,205.0,595.0
5,B001AMLQNW,A19SDJ2TSSL8HI,205.0,585.0
5,B000GW68ZI,A19SDJ2TSSL8HI,205.0,5374.0
5,B0005YN6VG,A19SDJ2TSSL8HI,205.0,3724.0
4,B000WLXMVQ,A19SDJ2TSSL8HI,205.0,2167.0
5,B0012OV5RU,A19SDJ2TSSL8HI,205.0,7040.0
5,B000AYGXKC,A19SDJ2TSSL8HI,205.0,594.0
1,B0041NYV8E,A1X3ESYZ79H59E,303.0,1.0
3,B002IEZJMA,A1X3ESYZ79H59E,303.0,0.0
4,B006J4MAIQ,A1X3ESYZ79H59E,303.0,107.0
3,B007RTR9E2,A1X3ESYZ79H59E,303.0,202.0
4,B007K449CE,A1X3ESYZ79H59E,303.0,178.0
4,B0054TWQMM,A1X3ESYZ79H59E,303.0,376.0
2,B005VOONKI,A1X3ESYZ79H59E,303.0,14.0
2,B005VOOM4A,A1X3ESYZ79H59E,303.0,19.0
2,B005VOOM2W,A1X3ESYZ79H59E,303.0,15.0
2,B005VOONLW,A1X3ESYZ79H59E,303.0,5.0
4,B007RTR8TS,A1X3ESYZ79H59E,303.0,335.0
2,B005VOOKS8,A1X3ESYZ79H59E,303.0,18.0
2,B004E4CCSQ,A1X3ESYZ79H59E,303.0,51.0
3,B006BXV130,A1X3ESYZ79H59E,303.0,206.0
5,B000CMD64S,A1X3ESYZ79H59E,303.0,2106.0
2,B005VOONI0,A1X3ESYZ79H59E,303.0,17.0
4,B007JT7AEY,A1X3ESYZ79H59E,303.0,321.0
2,B005HG9ESG,A1X3ESYZ79H59E,303.0,7.0
5,B001LN4IZS,A1X3ESYZ79H59E,303.0,3136.0
4,B006J4MAUE,A1X3ESYZ79H59E,303.0,93.0
5,B000MWFJAM,A1X3ESYZ79H59E,303.0,2869.0
4,B004JRO1S2,A1X3ESYZ79H59E,303.0,127.0
3,B006BXUY2Y,A1X3ESYZ79H59E,303.0,323.0
2,B005VOOM5E,A1X3ESYZ79H59E,303.0,8.0
4,B007RTR8UW,A1X3ESYZ79H59E,303.0,205.0
4,B007RTR8UM,A1X3ESYZ79H59E,303.0,255.0
4,B007RTR8UC,A1X3ESYZ79H59E,303.0,256.0
4,B0016PC4TS,A1X3ESYZ79H59E,303.0,151.0
2,B005VOOLXM,A1X3ESYZ79H59E,303.0,11.0
5,B002ZOG2K6,A1X3ESYZ79H59E,303.0,1486.0
2,B005VOONGM,A1X3ESYZ79H59E,303.0,6.0
2,B005VOONM6,A1X3ESYZ79H59E,303.0,16.0
2,B005HG9ERW,A1X3ESYZ79H59E,303.0,9.0
2,B005VOOL00,A1X3ESYZ79H59E,303.0,13.0
2,B005HG9ET0,A1X3ESYZ79H59E,303.0,10.0
2,B004JGQ15Y,A1X3ESYZ79H59E,303.0,190.0
3,B006MONQMC,A1X3ESYZ79H59E,303.0,2.0
2,B007RTR9G0,A1X3ESYZ79H59E,303.0,116.0
4,B007JT7AIA,A1X3ESYZ79H59E,303.0,314.0
3,B0029NVMXA,A20OQMLRFNZADL,172.0,1180.0
4,B003ANFMY8,A20OQMLRFNZADL,172.0,298.0
2,B000I1R46O,A20OQMLRFNZADL,172.0,4295.0
2,B00176E2XM,A20OQMLRFNZADL,172.0,4807.0
4,B003WK0D8O,A20OQMLRFNZADL,172.0,253.0
4,B0002MLA5K,A20OQMLRFNZADL,172.0,277.0
2,B00176907A,A20OQMLRFNZADL,172.0,5193.0
4,B0029NIFXK,A20OQMLRFNZADL,172.0,741.0
2,B0041KZI0M,A20OQMLRFNZADL,172.0,4850.0
4,B003MA8P02,A20OQMLRFNZADL,172.0,275.0
3,B0029NIBE8,A20OQMLRFNZADL,172.0,5033.0
4,B003M60K54,A20OQMLRFNZADL,172.0,282.0
3,B0029NVOS8,A20OQMLRFNZADL,172.0,1222.0
4,B0029NIIKK,A20OQMLRFNZADL,172.0,690.0
3,B0029NVPLE,A20OQMLRFNZADL,172.0,5422.0
4,B000QSN7P6,A20OQMLRFNZADL,172.0,261.0
4,B0029NIGMA,A20OQMLRFNZADL,172.0,636.0
4,B003M5TG28,A20OQMLRFNZADL,172.0,286.0
4,B0029NII3C,A20OQMLRFNZADL,172.0,705.0
4,B0029NGY4M,A20OQMLRFNZADL,172.0,695.0
4,B0029NLV8G,A20OQMLRFNZADL,172.0,682.0
3,B0029NVOEC,A20OQMLRFNZADL,172.0,1395.0
3,B0029O6YK0,A20OQMLRFNZADL,172.0,3787.0
2,B003RE0BFU,A20OQMLRFNZADL,172.0,5323.0
2,B00176E2TG,A20OQMLRFNZADL,172.0,3666.0
4,B0029NGX34,A20OQMLRFNZADL,172.0,680.0
4,B003MW7858,A20OQMLRFNZADL,172.0,273.0
3,B005M16UHY,A20OQMLRFNZADL,172.0,1396.0
2,B00176BY06,A20OQMLRFNZADL,172.0,3896.0
2,B00176IK80,A20OQMLRFNZADL,172.0,3519.0
4,B001VIY8BW,A20OQMLRFNZADL,172.0,271.0
2,B000I1MBGC,A20OQMLRFNZADL,172.0,5067.0
4,B000084DWM,A20OQMLRFNZADL,172.0,268.0
3,B0029NVNY8,A20OQMLRFNZADL,172.0,1397.0
4,B001VIYCK4,A20OQMLRFNZADL,172.0,272.0
4,B003BJOORW,A20OQMLRFNZADL,172.0,281.0
4,B003MWBFXY,A20OQMLRFNZADL,172.0,285.0
3,B0029NVMGC,A20OQMLRFNZADL,172.0,1361.0
4,B0006345PW,A20OQMLRFNZADL,172.0,265.0
4,B009GHI5Q4,A20OQMLRFNZADL,172.0,280.0
2,B0017JAPUS,A20OQMLRFNZADL,172.0,3691.0
2,B000I1MBGW,A20OQMLRFNZADL,172.0,4161.0
3,B0029O6UQI,A20OQMLRFNZADL,172.0,1605.0
2,B00176G00A,A20OQMLRFNZADL,172.0,3619.0
3,B0029NVP82,A20OQMLRFNZADL,172.0,4359.0
4,B009B87SAC,A20OQMLRFNZADL,172.0,278.0
2,B000I1PNR6,A20OQMLRFNZADL,172.0,4110.0
3,B005FQH3B8,A20OQMLRFNZADL,172.0,5137.0
2,B00176FZTM,A20OQMLRFNZADL,172.0,5047.0
2,B00176FZIS,A20OQMLRFNZADL,172.0,7057.0
3,B000E7WM0K,A2PNOU7NXB1JE4,22.0,2054.0
1,B000F4EU52,A2PNOU7NXB1JE4,22.0,4733.0
3,B000G7UDPY,A2PNOU7NXB1JE4,22.0,3441.0
5,B000E15DFM,A2PNOU7NXB1JE4,22.0,2361.0
4,B001EQ4LEA,A2PNOU7NXB1JE4,22.0,7002.0
5,B0000GH6UQ,A2PNOU7NXB1JE4,22.0,5542.0
5,B000OQ2DJ6,A2PNOU7NXB1JE4,22.0,6133.0
3,B001BDDTB2,A2PNOU7NXB1JE4,22.0,60.0
4,B001BDDTB2,A2PNOU7NXB1JE4,22.0,60.0
2,B001BDDTB2,A2PNOU7NXB1JE4,22.0,60.0
5,B001GVIRD4,A2PNOU7NXB1JE4,22.0,2640.0
5,B001LNZEYM,A2PNOU7NXB1JE4,22.0,10033.0
5,B004LQRQL0,A2PNOU7NXB1JE4,22.0,6614.0
1,B00430B73W,A2PNOU7NXB1JE4,22.0,1291.0
3,B00139C3P2,A2PNOU7NXB1JE4,22.0,587.0
5,B0019QKOQY,A2PNOU7NXB1JE4,22.0,3903.0
3,B001GVIUXQ,A2PNOU7NXB1JE4,22.0,2270.0
3,B000E6727Y,A2PNOU7NXB1JE4,22.0,4614.0
5,B000FBQ5GW,A2PNOU7NXB1JE4,22.0,1864.0
3,B001EQ55ZO,A2PNOU7NXB1JE4,22.0,138.0
5,B001PNY9IK,A2PNOU7NXB1JE4,22.0,7392.0
5,B004UKJSMM,A2PNOU7NXB1JE4,22.0,10369.0
4,B000UXUKHA,A2PNOU7NXB1JE4,22.0,4069.0
4,B001EO616S,A2PNOU7NXB1JE4,22.0,4216.0
5,B0014WYXQK,A2PNOU7NXB1JE4,22.0,633.0
4,B0039KEQTO,A2PNOU7NXB1JE4,22.0,5144.0
5,B000FBOAP0,A2PNOU7NXB1JE4,22.0,778.0
3,B001PMC3O8,A2PNOU7NXB1JE4,22.0,654.0
5,B000F3VB8C,A2PNOU7NXB1JE4,22.0,2281.0
3,B001BCVY9W,A2PNOU7NXB1JE4,22.0,57.0
4,B001BCVY9W,A2PNOU7NXB1JE4,22.0,57.0
2,B001BCVY9W,A2PNOU7NXB1JE4,22.0,57.0
5,B000XSJLW2,A2PNOU7NXB1JE4,22.0,279.0
4,B000XSJLW2,A2PNOU7NXB1JE4,22.0,279.0
5,B001ELL404,A2PNOU7NXB1JE4,22.0,2648.0
5,B000E4ALHY,A2PNOU7NXB1JE4,22.0,269.0
4,B000E4ALHY,A2PNOU7NXB1JE4,22.0,269.0
5,B000E46GGO,A2PNOU7NXB1JE4,22.0,291.0
4,B000E46GGO,A2PNOU7NXB1JE4,22.0,291.0
3,B001BCXTGS,A2PNOU7NXB1JE4,22.0,58.0
4,B001BCXTGS,A2PNOU7NXB1JE4,22.0,58.0
2,B001BCXTGS,A2PNOU7NXB1JE4,22.0,58.0
5,B000F3OA7G,A2PNOU7NXB1JE4,22.0,935.0
5,B001EQ5HUW,A2PNOU7NXB1JE4,22.0,2111.0
5,B000YV7YBS,A2PNOU7NXB1JE4,22.0,8569.0
4,B000LKUZEU,A2PNOU7NXB1JE4,22.0,3068.0
3,B001397WV2,A2PNOU7NXB1JE4,22.0,608.0
3,B001BCVY4W,A2PNOU7NXB1JE4,22.0,59.0
4,B001BCVY4W,A2PNOU7NXB1JE4,22.0,59.0
2,B001BCVY4W,A2PNOU7NXB1JE4,22.0,59.0
5,B002UGMH9Y,A2PNOU7NXB1JE4,22.0,4505.0
3,B001ELL3FA,A2PNOU7NXB1JE4,22.0,2811.0
4,B002DHNFR8,A2PNOU7NXB1JE4,22.0,9742.0
4,B002BG38R8,A2PNOU7NXB1JE4,22.0,6195.0
4,B001HTJ06S,A2PNOU7NXB1JE4,22.0,2794.0
5,B001KQAR24,A2PNOU7NXB1JE4,22.0,1146.0
5,B001COJ860,A2PNOU7NXB1JE4,22.0,1316.0
5,B000NMJWZO,A2PNOU7NXB1JE4,22.0,514.0
3,B001EQ517G,A2PNOU7NXB1JE4,22.0,2571.0
5,B004GKDYKI,A2PNOU7NXB1JE4,22.0,3216.0
5,B004GKDYK8,A2PNOU7NXB1JE4,22.0,2445.0
5,B000UXA3HM,A2PNOU7NXB1JE4,22.0,3458.0
5,B000V9PGPE,A2PNOU7NXB1JE4,22.0,9764.0
3,B000VKADSS,A2PNOU7NXB1JE4,22.0,1812.0
3,B000VK6TKO,A2PNOU7NXB1JE4,22.0,605.0
5,B000KNB0OW,A2PNOU7NXB1JE4,22.0,716.0
5,B001AWDGW6,A2PNOU7NXB1JE4,22.0,6968.0
3,B001GVIUX6,A2PNOU7NXB1JE4,22.0,1972.0
2,B000J2CLHO,A2PNOU7NXB1JE4,22.0,9452.0
5,B001G7QYIS,A2PNOU7NXB1JE4,22.0,8576.0
5,B000ESJR20,A2PNOU7NXB1JE4,22.0,1317.0
5,B0012C7VLG,A2PNOU7NXB1JE4,22.0,1413.0
5,B008J1HO4C,A2PNOU7NXB1JE4,22.0,402.0
4,B000LKTGMC,A2PNOU7NXB1JE4,22.0,3075.0
5,B005P0NLJ2,A2PNOU7NXB1JE4,22.0,1409.0
4,B000BXUWN6,A2PNOU7NXB1JE4,22.0,6185.0
4,B000LKWXMM,A2PNOU7NXB1JE4,22.0,2562.0
5,B000GAT6MM,A2PNOU7NXB1JE4,22.0,1332.0
5,B000LKWXT0,A2PNOU7NXB1JE4,22.0,1193.0
5,B000FBOAOQ,A2PNOU7NXB1JE4,22.0,739.0
3,B001PMDYV4,A2PNOU7NXB1JE4,22.0,584.0
5,B000IEC66E,A2PNOU7NXB1JE4,22.0,2561.0
5,B000P54HVS,A2PNOU7NXB1JE4,22.0,276.0
4,B000P54HVS,A2PNOU7NXB1JE4,22.0,276.0
3,B001HTIZY6,A2PNOU7NXB1JE4,22.0,4834.0
3,B000VK4K3W,A2PNOU7NXB1JE4,22.0,574.0
5,B000XSGMHO,A2PNOU7NXB1JE4,22.0,288.0
4,B000XSGMHO,A2PNOU7NXB1JE4,22.0,288.0
3,B000LKU16C,A2PNOU7NXB1JE4,22.0,5456.0
3,B000VK8HJ0,A2PNOU7NXB1JE4,22.0,598.0
4,B000P52FLW,A2PNOU7NXB1JE4,22.0,283.0
5,B000EMM97Q,A2PNOU7NXB1JE4,22.0,8129.0
5,B000I62E82,A2PNOU7NXB1JE4,22.0,3323.0
2,B000F4D5I0,A2PNOU7NXB1JE4,22.0,9715.0
5,B000F4D5IU,A2PNOU7NXB1JE4,22.0,6917.0
5,B000GATCRQ,A2PNOU7NXB1JE4,22.0,1313.0
5,B000GZSDZI,A2PNOU7NXB1JE4,22.0,2254.0
1,B000FFIL92,A2PNOU7NXB1JE4,22.0,484.0
5,B000LKVIVE,A2PNOU7NXB1JE4,22.0,4147.0
5,B000633ZI0,A2PNOU7NXB1JE4,22.0,3738.0
5,B000LKWXZ4,A2PNOU7NXB1JE4,22.0,1166.0
4,B001BOE3UW,A2PNOU7NXB1JE4,22.0,2808.0
5,B000FBOAO6,A2PNOU7NXB1JE4,22.0,744.0
3,B009M2LUEW,A2PNOU7NXB1JE4,22.0,1092.0
5,B000LKWXRM,A2PNOU7NXB1JE4,22.0,1163.0
3,B001PMDYXW,A2PNOU7NXB1JE4,22.0,615.0
5,B000VD8I1O,A2PNOU7NXB1JE4,22.0,9088.0
5,B001SB8AZC,A2PNOU7NXB1JE4,22.0,1065.0
3,B001397WYY,A2PNOU7NXB1JE4,22.0,555.0
5,B000VD6N5M,A2PNOU7NXB1JE4,22.0,9557.0
5,B001YJBLMM,A2PNOU7NXB1JE4,22.0,1746.0
3,B001KUWFPC,A2PNOU7NXB1JE4,22.0,967.0
3,B000Z4WRXE,A2PNOU7NXB1JE4,22.0,3091.0
3,B001BDDT8K,A2PNOU7NXB1JE4,22.0,61.0
4,B001BDDT8K,A2PNOU7NXB1JE4,22.0,61.0
2,B001BDDT8K,A2PNOU7NXB1JE4,22.0,61.0
2,B000CR41MY,A2PNOU7NXB1JE4,22.0,3981.0
4,B002ESSASK,A2PNOU7NXB1JE4,22.0,924.0
5,B001EO5U3I,A2PNOU7NXB1JE4,22.0,401.0
5,B00412W76S,A1QRA8XPFUEKW5,967.0,39.0
5,B00020HHRW,A1QRA8XPFUEKW5,967.0,28.0
5,B0014B0HWK,A1QRA8XPFUEKW5,967.0,27.0
5,B000FVDWU4,A1QRA8XPFUEKW5,967.0,20.0
5,B0016B7Z32,A1QRA8XPFUEKW5,967.0,42.0
5,B0009VO58S,A1QRA8XPFUEKW5,967.0,37.0
5,B00073IVAQ,A1QRA8XPFUEKW5,967.0,40.0
5,B000FVBYCW,A1QRA8XPFUEKW5,967.0,34.0
5,B00020HHAO,A1QRA8XPFUEKW5,967.0,45.0
5,B00020HHM2,A1QRA8XPFUEKW5,967.0,22.0
5,B00142BX68,A1QRA8XPFUEKW5,967.0,43.0
5,B000VJYTZM,A1QRA8XPFUEKW5,967.0,25.0
5,B00188S3PM,A1QRA8XPFUEKW5,967.0,41.0
5,B0006I5M2M,A1QRA8XPFUEKW5,967.0,38.0
5,B001GCTTRQ,A1QRA8XPFUEKW5,967.0,33.0
5,B00020HHHC,A1QRA8XPFUEKW5,967.0,30.0
5,B007RLRCLK,A1QRA8XPFUEKW5,967.0,35.0
5,B00014DXCC,A1QRA8XPFUEKW5,967.0,32.0
5,B00020HHK4,A1QRA8XPFUEKW5,967.0,44.0
5,B00020HHGS,A1QRA8XPFUEKW5,967.0,29.0
5,B0014AUJII,A1QRA8XPFUEKW5,967.0,31.0
5,B00020HHE0,A1QRA8XPFUEKW5,967.0,36.0
5,B0014ATRV8,A1QRA8XPFUEKW5,967.0,46.0
5,B000LKXDXU,A11UPNFYDICF3C,388.0,2895.0
5,B000FBOAP0,A11UPNFYDICF3C,388.0,778.0
5,B000LKTXMU,A11UPNFYDICF3C,388.0,4897.0
5,B001ET5Y1G,A11UPNFYDICF3C,388.0,1038.0
5,B000I1RGQC,A11UPNFYDICF3C,388.0,834.0
5,B00141R0IO,A11UPNFYDICF3C,388.0,1765.0
5,B000I1T368,A11UPNFYDICF3C,388.0,905.0
5,B001E5DZV6,A11UPNFYDICF3C,388.0,10163.0
5,B001PMC3LQ,A11UPNFYDICF3C,388.0,1006.0
4,B000HJPBGC,A11UPNFYDICF3C,388.0,3295.0
5,B002838YVE,A11UPNFYDICF3C,388.0,833.0
5,B000FBM54S,A11UPNFYDICF3C,388.0,723.0
5,B000KGW28M,A11UPNFYDICF3C,388.0,1426.0
5,B001PMDYT6,A11UPNFYDICF3C,388.0,1008.0
5,B000CQY3FK,A11UPNFYDICF3C,388.0,980.0
4,B000ILILM0,A11UPNFYDICF3C,388.0,544.0
5,B000EGUYOW,A11UPNFYDICF3C,388.0,4860.0
4,B000ILILLQ,A11UPNFYDICF3C,388.0,558.0
5,B00141SO7A,A11UPNFYDICF3C,388.0,1384.0
3,B000EQYXIK,A11UPNFYDICF3C,388.0,1680.0
5,B0030FGMKE,A11UPNFYDICF3C,388.0,1391.0
4,B001AIQP8M,A11UPNFYDICF3C,388.0,541.0
5,B00141WJBM,A11UPNFYDICF3C,388.0,1333.0
5,B000I1PZNS,A11UPNFYDICF3C,388.0,3785.0
5,B000CR41KQ,A11UPNFYDICF3C,388.0,969.0
5,B000LKTXNY,A11UPNFYDICF3C,388.0,3667.0
5,B000LKZ7OI,A11UPNFYDICF3C,388.0,4014.0
5,B000CQ25SW,A11UPNFYDICF3C,388.0,2556.0
5,B0030FGMFY,A11UPNFYDICF3C,388.0,1440.0
